P,R,F
8.070812344551087092e-01,6.141042926601160135e-01,6.974909906525155190e-01
8.104304472605387000e-01,5.674627856828096117e-01,6.675250421576586213e-01
8.450665275255838660e-01,5.204219682890129928e-01,6.441521652332391490e-01
7.997949272394180298e-01,5.300685079020308610e-01,6.375784046793034898e-01
8.028412461280822754e-01,5.157462310368620129e-01,6.280392525822544592e-01
8.493597030639649104e-01,5.683968951852302887e-01,6.810385064872058747e-01
7.452507913112640381e-01,4.903624126702312291e-01,5.915167867974051585e-01
7.754633277654647827e-01,4.799078971616865252e-01,5.928939067016191222e-01
7.754633277654647827e-01,4.799078971616865252e-01,5.928939067016191222e-01
7.717033773660659790e-01,5.225795630629607169e-01,6.231657718126031309e-01
7.754633277654647827e-01,4.799078971616865252e-01,5.928939067016191222e-01
8.283947825431824397e-01,5.218528579539201129e-01,6.403272582281600567e-01
8.283947825431824397e-01,5.218528579539201129e-01,6.403272582281600567e-01
7.636491730809211731e-01,5.445135861908624308e-01,6.357272394108705038e-01
7.568042203783988953e-01,5.878547337077080215e-01,6.617156597031430554e-01
7.808559238910675049e-01,6.305830143733855975e-01,6.977198501892076798e-01
9.645896553993225098e-01,5.555330118454924193e-01,7.050238878816628141e-01
7.261486470699310969e-01,5.891643933473377226e-01,6.505233567747863432e-01
7.600027099251747131e-01,5.097637224361437625e-01,6.102253148282485995e-01
7.613489180803298950e-01,5.925532074969843688e-01,6.664288871553234461e-01
7.651726230978965759e-01,6.337999069909436844e-01,6.933178842627681915e-01
9.814738035202026367e-01,5.166597043702362280e-01,6.769596467913239213e-01
7.651726230978965759e-01,6.337999069909436844e-01,6.933178842627681915e-01
7.950989902019500732e-01,6.458426994194678139e-01,7.127406776226120622e-01
7.950989902019500732e-01,6.458426994194678139e-01,7.127406776226120622e-01
7.433953993022441864e-01,6.632750880767087631e-01,7.010535208807334717e-01
7.433953993022441864e-01,6.632750880767087631e-01,7.010535208807334717e-01
7.889074057340622614e-01,6.804090006063219231e-01,7.306522913514493789e-01
7.503754310309886932e-01,6.682856870723552500e-01,7.069555288287378003e-01
7.503754310309886932e-01,6.682856870723552500e-01,7.069555288287378003e-01
7.433953993022441864e-01,6.632750880767087631e-01,7.010535208807334717e-01
7.433953993022441864e-01,6.632750880767087631e-01,7.010535208807334717e-01
7.486653588712215424e-01,6.162563050623800498e-01,6.760384276655800884e-01
7.433953993022441864e-01,6.632750880767087631e-01,7.010535208807334717e-01
7.433953993022441864e-01,6.632750880767087631e-01,7.010535208807334717e-01
7.433953993022441864e-01,6.632750880767087631e-01,7.010535208807334717e-01
7.433953993022441864e-01,6.632750880767087631e-01,7.010535208807334717e-01
7.791319847106934482e-01,6.758939871220912554e-01,7.238504794208282522e-01
7.918907850980758667e-01,5.953820822308364402e-01,6.797185984598663744e-01
8.268129348754883479e-01,7.165722136647955098e-01,7.677554440520146795e-01
7.313477993011474609e-01,6.205780018591185998e-01,6.714249488616224060e-01
8.362218260765076350e-01,6.924099935200607181e-01,7.575510881721382317e-01
7.911487817764282227e-01,6.623921290184686672e-01,7.210677347150399319e-01
7.926892340183258057e-01,6.696832009310860201e-01,7.260129511390400747e-01
8.329921364784240723e-01,6.899126807173477927e-01,7.547311314603619703e-01
8.911353151003519324e-01,6.098324946552803327e-01,7.241238203123665507e-01
8.329921364784240723e-01,6.899126807173477927e-01,7.547311314603619703e-01
8.250904679298400879e-01,7.167595598882841035e-01,7.671193306631646225e-01
8.250904679298400879e-01,7.167595598882841035e-01,7.671193306631646225e-01
7.961102351546287537e-01,6.589618441912362679e-01,7.210725519148885043e-01
7.890982851386070251e-01,6.527202088596685270e-01,7.144594130682495603e-01
8.295800387859344482e-01,6.689252867451254136e-01,7.406407649919444225e-01
7.335889240105946119e-01,6.422116752221899150e-01,6.848657749909506931e-01
7.892214134335517883e-01,6.662855830113842970e-01,7.225617614467253480e-01
7.892444059252738953e-01,6.650345695187460660e-01,7.218351122477562054e-01
7.890982851386070251e-01,6.527202088596685270e-01,7.144594130682495603e-01
7.791793718934059143e-01,6.468478165707497451e-01,7.068735848845093539e-01
9.614393115043640137e-01,5.652821687102880244e-01,7.119628643910884680e-01
7.791793718934059143e-01,6.468478165707497451e-01,7.068735848845093539e-01
8.074343383312225786e-01,6.560990700041348100e-01,7.239423650343200789e-01
8.074343383312225786e-01,6.560990700041348100e-01,7.239423650343200789e-01
8.580687344074249268e-01,5.965622419232055051e-01,7.038093045613111887e-01
8.731434941291809082e-01,5.869217941749699241e-01,7.019781241998097610e-01
8.861067380223954792e-01,6.406133971825430651e-01,7.436226648503199144e-01
8.726730446020761756e-01,6.489470720857004604e-01,7.443626841834595220e-01
8.515459418296814631e-01,5.249201053682761575e-01,6.494800019529716195e-01
8.710216184457142408e-01,5.904669539554964208e-01,7.038159470901950154e-01
8.908626096589223886e-01,6.728071623210665209e-01,7.666308515558234449e-01
8.515459418296814631e-01,5.249201053682761575e-01,6.494800019529716195e-01
7.583578824996948242e-01,4.958176103573810889e-01,5.996085798808246103e-01
8.908626096589223886e-01,6.728071623210665209e-01,7.666308515558234449e-01
8.007097393274307251e-01,4.973264705342582692e-01,6.135640062376201964e-01
8.007097393274307251e-01,4.973264705342582692e-01,6.135640062376201964e-01
7.660409122705460483e-01,6.934196369891816314e-01,7.279234941635583933e-01
7.602951265871524811e-01,5.617307638580149032e-01,6.461010564195770467e-01
7.660409122705460483e-01,6.934196369891816314e-01,7.279234941635583933e-01
7.572498209774494171e-01,6.605480853806842134e-01,7.056011539562400126e-01
8.056123286485672441e-01,7.100341247564011526e-01,7.548095974228028471e-01
7.570154108107089996e-01,6.595186869529160445e-01,7.049118133184716362e-01
7.602951265871524811e-01,5.617307638580149032e-01,6.461010564195770467e-01
8.056123286485672441e-01,7.100341247564011526e-01,7.548095974228028471e-01
7.570154108107089996e-01,6.595186869529160445e-01,7.049118133184716362e-01
7.602951265871524811e-01,5.617307638580149032e-01,6.461010564195770467e-01
7.867448002099991511e-01,6.824290152300487300e-01,7.308835395815426184e-01
7.867448002099991511e-01,6.824290152300487300e-01,7.308835395815426184e-01
7.316724359989166260e-01,6.872284502795572569e-01,7.087543875212142241e-01
7.333856374025344849e-01,6.245749298106418879e-01,6.746208896843677305e-01
7.739611804485321267e-01,7.166843471232424712e-01,7.442223560849643427e-01
9.259965419769287109e-01,5.032432506258568417e-01,6.520970270553941850e-01
7.333856374025344849e-01,6.245749298106418879e-01,6.746208896843677305e-01
7.333856374025344849e-01,6.245749298106418879e-01,6.746208896843677305e-01
7.316724359989166260e-01,6.872284502795572569e-01,7.087543875212142241e-01
7.289105206727981567e-01,6.355194811070903338e-01,6.790188360959328318e-01
9.047469496726989746e-01,6.342774698238694553e-01,7.457459398298296183e-01
7.361563146114349365e-01,6.264534040113513003e-01,6.768888007622535508e-01
7.735356807708740901e-01,7.474595296583818049e-01,7.602740786538014772e-01
7.735356807708740901e-01,7.474595296583818049e-01,7.602740786538014772e-01
8.605251858631769446e-01,7.447727526196781245e-01,7.984757171987402202e-01
8.687873234351475293e-01,7.524114651894716621e-01,8.064224418998583443e-01
8.751809213842663970e-01,7.767130380831889225e-01,8.230121896443806095e-01
9.626498818397521973e-01,5.055914958071263676e-01,6.629803533775221469e-01
8.691634684801101685e-01,7.353377874408448811e-01,7.966696685067115036e-01
8.687873234351475293e-01,7.524114651894716621e-01,8.064224418998583443e-01
8.610243548949558789e-01,7.587372956809049773e-01,8.066511394638035126e-01
8.609013309081394727e-01,7.235506109384275408e-01,7.862727388378053517e-01
8.341138422489167148e-01,7.243065608214146467e-01,7.753416564908557351e-01
8.609013309081394727e-01,7.235506109384275408e-01,7.862727388378053517e-01
8.745303196566445170e-01,7.582583653260461798e-01,8.122544413858939771e-01
8.745303196566445170e-01,7.582583653260461798e-01,8.122544413858939771e-01
7.045290768146514893e-01,5.586342096745551267e-01,6.231562431061200558e-01
8.196000506480534131e-01,6.181200933414738863e-01,7.047425215917983987e-01
8.054461538791657382e-01,5.086500592581875146e-01,6.235315645903848347e-01
7.429160699248313904e-01,5.514286895106722541e-01,6.330079090114044682e-01
8.114703118801117609e-01,6.008902050919465720e-01,6.904817237131994911e-01
7.527236118912696838e-01,5.220209859259479224e-01,6.164960772252882082e-01
8.196000506480534131e-01,6.181200933414738863e-01,7.047425215917983987e-01
8.232027639945347364e-01,6.228194777378356362e-01,7.091270116691753556e-01
7.429160699248313904e-01,5.514286895106722541e-01,6.330079090114044682e-01
8.232027639945347364e-01,6.228194777378356362e-01,7.091270116691753556e-01
8.144104133049646643e-01,5.995507796874621764e-01,6.906560105079136980e-01
8.144104133049646643e-01,5.995507796874621764e-01,6.906560105079136980e-01
7.601452767848968506e-01,6.473106089979410172e-01,6.992050081468208500e-01
9.541155099868774414e-01,6.432785821062597664e-01,7.684541660295105547e-01
8.123818039894104004e-01,6.998427022587169199e-01,7.519246971870905405e-01
7.140499750773111609e-01,6.284486367790537154e-01,6.685202196357503679e-01
7.102555433909097937e-01,6.534440542825243892e-01,6.806664204371711824e-01
7.315392792224884033e-01,6.238046740605073248e-01,6.733901317558165234e-01
9.736483295758564527e-01,6.603196959265253962e-01,7.869421664199655053e-01
7.063441673914591101e-01,6.166802168061787937e-01,6.584738414340142176e-01
9.526970088481903076e-01,6.193217905238270760e-01,7.506602562033690695e-01
7.063441673914591101e-01,6.166802168061787937e-01,6.584738414340142176e-01
7.983556985855102539e-01,7.100093937055631521e-01,7.515952847371977219e-01
7.983556985855102539e-01,7.100093937055631521e-01,7.515952847371977219e-01
7.515932321548461914e-01,5.853794123138393868e-01,6.581543853692031210e-01
7.733441442251205444e-01,5.854225848037917235e-01,6.663883037211355553e-01
7.961829423904419611e-01,6.207963285279703980e-01,6.976353961088287425e-01
6.728555560111999512e-01,5.682284910533879074e-01,6.161318376357071136e-01
7.493835985660552979e-01,5.993046334332173819e-01,6.659938927082403870e-01
7.733441442251205444e-01,5.854225848037917235e-01,6.663883037211355553e-01
7.493835985660552979e-01,5.993046334332173819e-01,6.659938927082403870e-01
7.370942980051040649e-01,5.769746451898738471e-01,6.472791602987781889e-01
7.161531150341033936e-01,5.900305495471567241e-01,6.470027569345588869e-01
7.493835985660552979e-01,5.993046334332173819e-01,6.659938927082403870e-01
7.809189200401306374e-01,5.750027872823380015e-01,6.623251965650533979e-01
7.809189200401306374e-01,5.750027872823380015e-01,6.623251965650533979e-01
7.464435994625091553e-01,6.301275429129600258e-01,6.833713954525484358e-01
7.603637576103210449e-01,6.507672470062971781e-01,7.013095561568597480e-01
7.840555191040039507e-01,6.056999120116234314e-01,6.834329959082005024e-01
6.635503967603046949e-01,5.550330166518688824e-01,6.044598578330480088e-01
7.438203841447830200e-01,6.247220033407211437e-01,6.790888828257292120e-01
7.489023059606552124e-01,6.144058865308761330e-01,6.750197611265833508e-01
7.427548617124557495e-01,6.194118286669254569e-01,6.754990419218454001e-01
7.438203841447830200e-01,6.247220033407211437e-01,6.790888828257292120e-01
9.825503230094909668e-01,5.766808058321476471e-01,7.267914314469769987e-01
7.550772726535797119e-01,6.502945380657911834e-01,6.987796716555687571e-01
7.998062173525491980e-01,6.711759493499994678e-01,7.298670362958644686e-01
7.998062173525491980e-01,6.711759493499994678e-01,7.298670362958644686e-01
7.825178503990173340e-01,7.288992584392589569e-01,7.547574756643273819e-01
7.839549034833908081e-01,6.636240975831144695e-01,7.187882181030909035e-01
8.187262058258056863e-01,7.829639732196767010e-01,8.004458433708614429e-01
7.825178503990173340e-01,7.288992584392589569e-01,7.547574756643273819e-01
7.761801183223724365e-01,7.235829605851122892e-01,7.489592401116177411e-01
7.819749116897583008e-01,7.250152307171976451e-01,7.524186191533955848e-01
7.825178503990173340e-01,7.288992584392589569e-01,7.547574756643273819e-01
7.761801183223724365e-01,7.235829605851122892e-01,7.489592401116177411e-01
7.819749116897583008e-01,7.250152307171976451e-01,7.524186191533955848e-01
7.761801183223724365e-01,7.235829605851122892e-01,7.489592401116177411e-01
7.900800108909606934e-01,7.142784475318847415e-01,7.502694859000765826e-01
7.900800108909606934e-01,7.142784475318847415e-01,7.502694859000765826e-01
7.864980012178421909e-01,6.918206214904785156e-01,7.361275541624604513e-01
8.040004640817642878e-01,6.083671483008757930e-01,6.926347861246322513e-01
8.005526095628738847e-01,6.689050068026003437e-01,7.288317033191776817e-01
7.634424902498722076e-01,6.439574780671493137e-01,6.986279831432706811e-01
8.066730767488480280e-01,7.034362173598746049e-01,7.515258133540201335e-01
7.515123225748538971e-01,6.711495026298190947e-01,7.090611592726620005e-01
8.066730767488480280e-01,7.034362173598746049e-01,7.515258133540201335e-01
8.066730767488480280e-01,7.034362173598746049e-01,7.515258133540201335e-01
7.634424902498722076e-01,6.439574780671493137e-01,6.986279831432706811e-01
8.066730767488480280e-01,7.034362173598746049e-01,7.515258133540201335e-01
7.622969932854175568e-01,6.243992086337960545e-01,6.864915887020890395e-01
7.622969932854175568e-01,6.243992086337960545e-01,6.864915887020890395e-01
7.834132313728332520e-01,7.710691458649105989e-01,7.771921766618185012e-01
7.828933596611022949e-01,7.486044234699673616e-01,7.653650414685676528e-01
8.228180646896362527e-01,7.894514110353257896e-01,8.057894687890260199e-01
9.533339937527973706e-01,7.400034425159295326e-01,8.332307809824786027e-01
8.260167717933655229e-01,7.023506005605062441e-01,7.591805298075868791e-01
7.828933596611022949e-01,7.486044234699673616e-01,7.653650414685676528e-01
7.793248891830444336e-01,7.467622862921821092e-01,7.626961884788855395e-01
7.793248891830444336e-01,7.467622862921821092e-01,7.626961884788855395e-01
7.834132313728332520e-01,7.710691458649105989e-01,7.771921766618185012e-01
7.793248891830444336e-01,7.467622862921821092e-01,7.626961884788855395e-01
7.789954841136932373e-01,7.585482342375650111e-01,7.686358988050370211e-01
7.789954841136932373e-01,7.585482342375650111e-01,7.686358988050370211e-01
7.790572904050350189e-01,7.521209359953278106e-01,7.653521821962083749e-01
7.781317643821239471e-01,7.211993607251266925e-01,7.485846476936969252e-01
8.208958953619003296e-01,8.326517194509506226e-01,8.267320186490970668e-01
7.106417963902155188e-01,6.910370239301730777e-01,7.007023077449912041e-01
7.793688438832759857e-01,8.105429938357127106e-01,7.946502957418466462e-01
7.781393490731716156e-01,8.082241090504745928e-01,7.928964562328706389e-01
7.799568586051464081e-01,7.841211808355230684e-01,7.820334760136906649e-01
7.782812379300594330e-01,8.098500753311733691e-01,7.937518943218777601e-01
9.743530551592508582e-01,8.031399784315572665e-01,8.805006567305281306e-01
7.779696844518184662e-01,7.500768574444870440e-01,7.637686943442570930e-01
7.941216915845871194e-01,7.955834485198322037e-01,7.948518979988571376e-01
7.941216915845871194e-01,7.955834485198322037e-01,7.948518979988571376e-01
7.386173605918884277e-01,7.063159001144495575e-01,7.221055810309097156e-01
7.449545264244079590e-01,6.044731898741289022e-01,6.674014968865674691e-01
7.842210888862610751e-01,7.312536754391409932e-01,7.568117491685657505e-01
6.845264037450153882e-01,5.845686398785222559e-01,6.306110339153769839e-01
7.442285120487213135e-01,6.856843321160837057e-01,7.137579500853253878e-01
7.498789280652999878e-01,6.374218667095358226e-01,6.890924130280032811e-01
7.491490393877029419e-01,6.181970567188479482e-01,6.774023526478717416e-01
7.442285120487213135e-01,6.856843321160837057e-01,7.137579500853253878e-01
9.486108124256134033e-01,5.861571822315454483e-01,7.245851396190775562e-01
7.442285120487213135e-01,6.856843321160837057e-01,7.137579500853253878e-01
7.860839128494263583e-01,6.824590055779977682e-01,7.306154130497664045e-01
7.860839128494263583e-01,6.824590055779977682e-01,7.306154130497664045e-01
7.531135827302932739e-01,6.643571446576479467e-01,7.059565742815572253e-01
6.894419987996418531e-01,6.300233535343006119e-01,6.583947951082061989e-01
8.004299759864808017e-01,7.054331387822212474e-01,7.499351365973930816e-01
7.575245350599288940e-01,6.733326061178793731e-01,7.129516353677023410e-01
7.413344979286193848e-01,6.723142215207721373e-01,7.051394296250629301e-01
7.462459355592727661e-01,6.469189728704396458e-01,6.930416510201686808e-01
7.575245350599288940e-01,6.733326061178793731e-01,7.129516353677023410e-01
7.364716678857803345e-01,6.147908011681577634e-01,6.701525678488668980e-01
7.413344979286193848e-01,6.723142215207721373e-01,7.051394296250629301e-01
7.575245350599288940e-01,6.733326061178793731e-01,7.129516353677023410e-01
7.687639951705933505e-01,6.667243821567363504e-01,7.141175195841827916e-01
7.687639951705933505e-01,6.667243821567363504e-01,7.141175195841827916e-01
7.711805105209350586e-01,6.500661140895104273e-01,7.054628085724631292e-01
7.706226408481597900e-01,6.480603589936420050e-01,7.040473246417647823e-01
7.959142446517945002e-01,6.666228870550791052e-01,7.255537519226299414e-01
9.717432657877603797e-01,6.044662837778125297e-01,7.453146579637650593e-01
7.801500707864761353e-01,6.067196115985646898e-01,6.825909513317213184e-01
7.706226408481597900e-01,6.480603589936420050e-01,7.040473246417647823e-01
7.706226408481597900e-01,6.480603589936420050e-01,7.040473246417647823e-01
7.825223654508590698e-01,5.539490890664022782e-01,6.486895773949222788e-01
7.706226408481597900e-01,6.480603589936420050e-01,7.040473246417647823e-01
7.865441739559173584e-01,6.035275353236241314e-01,6.829878826565038974e-01
8.119836926460266557e-01,6.762218534409463189e-01,7.379103230043072559e-01
8.119836926460266557e-01,6.762218534409463189e-01,7.379103230043072559e-01
7.713835537433624268e-01,6.158403642475605011e-01,6.848917792592419396e-01
7.848113477230072021e-01,6.207015047765384042e-01,6.931755673824849806e-01
8.300454854965210183e-01,6.085946653353966340e-01,7.022760405606560674e-01
9.568847715854644775e-01,5.766890528848616082e-01,7.196588306874119878e-01
7.852779179811477661e-01,5.646881129655797471e-01,6.569603908438086393e-01
7.848113477230072021e-01,6.207015047765384042e-01,6.931755673824849806e-01
7.798453867435455322e-01,6.187241743555513818e-01,6.900038531636499828e-01
7.848113477230072021e-01,6.207015047765384042e-01,6.931755673824849806e-01
9.569161832332611084e-01,6.128611032361701572e-01,7.471846010460182486e-01
7.848113477230072021e-01,6.207015047765384042e-01,6.931755673824849806e-01
8.265718936920166682e-01,6.469605880773673379e-01,7.258196816796103068e-01
8.265718936920166682e-01,6.469605880773673379e-01,7.258196816796103068e-01
7.988820448517799377e-01,5.553074294021205226e-01,6.551891639337540374e-01
8.021260574460029602e-01,5.070371610659455408e-01,6.213246953985195331e-01
8.244129598140716997e-01,4.571083946123955521e-01,5.881229887533440115e-01
9.648624658584594727e-01,4.768789259509907397e-01,6.382872532105526853e-01
7.988820448517799377e-01,5.553074294021205226e-01,6.551891639337540374e-01
8.027484491467475891e-01,5.023068709535494225e-01,6.179447804905745523e-01
7.914305701851844788e-01,4.805640748568943410e-01,5.980105360615347587e-01
7.988820448517799377e-01,5.553074294021205226e-01,6.551891639337540374e-01
6.479317396879196167e-01,4.242807928886678237e-01,5.127807853391009862e-01
7.988820448517799377e-01,5.553074294021205226e-01,6.551891639337540374e-01
8.477218697468439368e-01,5.903765715895190613e-01,6.960234664568978324e-01
8.477218697468439368e-01,5.903765715895190613e-01,6.960234664568978324e-01
7.583505585789680481e-01,8.052907869219780856e-01,7.811161041986010023e-01
7.556163445115089417e-01,8.212291855365038140e-01,7.870576836557507949e-01
8.033201754093171054e-01,8.268101397901773675e-01,8.148959139443568978e-01
6.821138958136240271e-01,7.703243594616652201e-01,7.235404988323438369e-01
7.581673040986061096e-01,7.732833951711655107e-01,7.656507484056648272e-01
7.600619271397590637e-01,7.730791129171848963e-01,7.665152586007438762e-01
7.575109675526618958e-01,8.224513068795205051e-01,7.886465333017658175e-01
7.533623650670051575e-01,7.377713451161981295e-01,7.454853466723879718e-01
9.749117692311604078e-01,8.164534572511912280e-01,8.886742611016048565e-01
7.556163445115089417e-01,8.212291855365038140e-01,7.870576836557507949e-01
7.463464811444282532e-01,7.873456848785281847e-01,7.662980803731165302e-01
7.463464811444282532e-01,7.873456848785281847e-01,7.662980803731165302e-01
7.737953178584575653e-01,7.235768378516773680e-01,7.478439706592796554e-01
7.733602933585643768e-01,7.081587518806810033e-01,7.393247651574244017e-01
7.986632317304611650e-01,7.526583287083071783e-01,7.749786356672645482e-01
5.686836168169975281e-01,6.511709421505161854e-01,6.071383573164957914e-01
7.737953178584575653e-01,7.235768378516773680e-01,7.478439706592796554e-01
6.645260713994503021e-01,6.602003649796968077e-01,6.623561556989656651e-01
7.737953178584575653e-01,7.235768378516773680e-01,7.478439706592796554e-01
7.737953178584575653e-01,7.235768378516773680e-01,7.478439706592796554e-01
7.111536612113316114e-01,7.198470089538597794e-01,7.154739289821137049e-01
7.737953178584575653e-01,7.235768378516773680e-01,7.478439706592796554e-01
7.767195515334606171e-01,6.976837725551039426e-01,7.350832951576038443e-01
7.767195515334606171e-01,6.976837725551039426e-01,7.350832951576038443e-01
7.665885314345359802e-01,7.669133702076451620e-01,7.667509164161028234e-01
6.989769637584686279e-01,7.375524711556905588e-01,7.177467782715725164e-01
8.129484117031098300e-01,7.880371369768021106e-01,8.002989650925830256e-01
7.699340358376502991e-01,7.780415818615015189e-01,7.739665771512928005e-01
7.665336653590202332e-01,7.681833358351574104e-01,7.673576139799868079e-01
7.691854014992713928e-01,7.773416441713654201e-01,7.732420151951150400e-01
7.665885314345359802e-01,7.669133702076451620e-01,7.667509164161028234e-01
7.698791697621345520e-01,7.787708010264606795e-01,7.742994595788996737e-01
7.712328359484672546e-01,7.539173522747533163e-01,7.624768001936834683e-01
7.698791697621345520e-01,7.787708010264606795e-01,7.742994595788996737e-01
7.682962045073509216e-01,8.037098344675329686e-01,7.856041262402587710e-01
7.682962045073509216e-01,8.037098344675329686e-01,7.856041262402587710e-01
